0.21266
0.6337
95.417
17.498
6.674
1.914
5.7012e-28
1.3906
138.45
27.6
11.099
234.05
142.13
12.44
41.733
31.275
4.3354
13.895
2.9632
2.4081
0.56433
1.914
1.7931
75.955
75.955
12.44
4.3354
2.1743
1.3558
2.6569
45.871
18.822
325.99
220.36
62.921
320.82
32.075
196.47
66.164
249.57
55.726
24.319
8.5794
4.8007
3.2288
1.6816
2.9632
142.13
31.275
13.895
14.703
10.243
196.47
108.99
32.075
21.304
21.468
9.3208
3.7266
76.801
31.507
364.52
507.9
103.07
557.06
119.46
442.09
43.2
34.356
48.682
16.517
40.629
18.714
23.413
7.7151
17.364
10.024
55.726
24.319
320.82
249.57
66.164
23.971
17.617
259.68
196.26
187.78
603.67
835.69
173.44
126.39
993.47
346.84
440.58
92.682
38.437
333.16
425.05
88.159
350.52
76.377
73.198
32.596
78.441
33.847
442.09
557.06
119.46
1389.9
980.76
777.99
748.02
779.75
580.34
169.32
608.15
657.6
146.49
993.47
1467.3
