0.50941,0.83584,0.20463,-0.49924
-0.4164,-0.87444,-0.24892,0.4825
0.42627,0.85498,0.29547,-0.43749
0.40672,0.85411,0.32417,0.44177
0.4164,0.87444,0.24892,0.4825
0.81923,0.57346,0,0.81923
0.57266,0.80173,0.17116,0.57266
-0.50941,-0.83584,-0.20463,-0.49924
-0.42627,-0.85498,-0.29547,-0.43749
0.31081,0.85162,0.42207,0.38876
0.33029,0.905,0.26811,0.47882
0.81923,0.57346,0,0.81923
0.48639,0.84265,0.231,0.48234
-0.4393,-0.85964,-0.26082,-0.41597
-0.34194,-0.86087,-0.3768,-0.37315
0.2505,0.83572,0.48869,0.3765
0.27842,0.92886,0.24433,0.52726
0.25218,0.89414,0.37002,0.47098
0.81923,0.57346,0,0.81923
0.41939,0.86156,0.28606,0.40764
-0.38447,-0.86888,-0.31181,-0.34342
-0.28839,-0.85375,-0.43352,-0.34759
0.21009,0.81774,0.53587,0.38583
0.24437,0.95119,0.18847,0.60711
0.2187,0.89812,0.38152,0.50275
0.81923,0.57346,0,0.81923
-0.24437,-0.95119,-0.18847,0.085735
0.36707,0.86765,0.33533,0.34485
-0.34062,-0.86959,-0.35748,-0.27846
-0.25074,-0.8428,-0.47626,-0.34698
0.18185,0.80113,0.57019,0.40649
-0.81923,-0.57346,0,0.81923
0.19503,0.90446,0.37936,0.55007
0.32531,0.86631,0.37906,0.29103
-0.22172,-0.83059,-0.51085,-0.3666
0,0,-1,1.0622
-0.14555,-0.774,-0.61622,0.38778
-0.13255,-0.76354,-0.63201,0.41212
0.81923,0.57346,0,0.81923
0.0932,0.72504,0.68237,-0.46902
-0.16246,-0.7863,-0.59611,0.36916
0,0,-1,1.0622
-0.21352,-0.8183,-0.53367,0.3355
0.20021,0.81221,0.54794,-0.32356
0.81923,0.57346,0,0.81923
0.16675,0.78976,0.59031,-0.35877
0.17192,0.79385,0.58331,-0.35475
-0.14177,-0.77067,-0.62127,0.39386
0,0,-1,1.0622
-0.19467,-0.80874,-0.55501,0.32976
0.81923,0.57346,0,0.81923
0.15448,0.78173,0.60417,-0.37334
-0.23661,-0.82814,-0.50814,0.34233
-0.81923,-0.57346,0,0.81923
4.7243e-14,1.4663e-13,1,0.5311
0.25851,0.83776,0.48096,-0.33902
0.2687,0.84171,0.46832,-0.33931
-0.27786,-0.8449,-0.4571,0.3397
-0.19173,-0.80528,-0.56104,0.3503
-0.81923,-0.57346,0,0.81923
0,0,-1,1.0622
-0.23661,-0.82814,-0.50814,0.34233
0.21963,0.82161,0.52605,-0.33249
0.81923,0.57346,0,0.81923
0,1.7798e-13,1,0.5311
0.19509,0.80765,0.55645,-0.34479
-0.20666,-0.81438,-0.54229,0.33908
0,0,-1,1.0622
0.81923,0.57346,0,0.81923
0,0,1,0.5311
0.24117,0.8331,0.49778,-0.32041
-0.24929,-0.83682,-0.48744,0.31659
0,0,1,1.2292
0,0,-1,-0.5311
-0.32201,-0.90163,-0.28874,0.47536
0.36602,0.89034,0.27076,-0.4553
-0.37877,-0.88663,-0.26537,0.45202
0.35295,0.89676,0.26692,-0.46651
-0.33693,-0.85604,-0.39201,0.37246
-0.35295,-0.89676,-0.26692,0.46651
0.41939,0.86156,0.28606,-0.40764
-0.4393,-0.85964,-0.26082,0.41597
-0.40672,-0.85411,-0.32417,0.42824
-0.81923,-0.57346,0,0.81923
-0.4164,-0.87444,-0.24892,0.4825
0.48639,0.84265,0.231,-0.48234
-0.50941,-0.83584,-0.20463,0.49924
0,0,1,1.2292
0,0,-1,-0.5311
-0.28084,-0.91011,-0.30467,0.48399
0.32693,0.90049,0.28678,-0.43621
-0.33793,-0.89782,-0.28235,0.42653
0,0,1,1.2292
0,0,-1,-0.5311
-0.32201,-0.90163,-0.28874,0.47536
0.2982,0.90677,0.29805,-0.46683
-0.261,-0.91351,-0.31205,0.5096
0.26535,0.91281,0.31044,-0.49907
0,0,1,1.2292
0,0,-1,-0.5311
-0.28999,-0.9084,-0.3012,0.47466
0.27161,0.91175,0.30812,-0.46336
-0.22196,-0.91893,-0.32603,0.55539
0.23418,0.91742,0.32173,-0.5263
0.22751,0.91826,0.32409,-0.53688
0,0,1,1.2292
0,0,-1,-0.5311
-0.2643,-0.91298,-0.31083,0.47577
0.81923,0.57346,0,0.81923
0.21102,0.92016,0.32982,-0.56449
0.21653,0.87395,0.43512,0.46485
0.19907,0.84514,0.49609,0.45601
0.81923,0.57346,0,0.81923
0,0,1,1.2292
0.31068,0.85572,0.41379,0.36309
-0.28834,-0.85346,-0.43413,-0.32499
0.20114,0.81185,0.54813,0.41548
-0.21009,-0.81774,-0.53587,-0.38583
-0.22626,-0.82819,-0.51275,-0.37079
-0.81923,-0.57346,0,0.81923
0.19307,0.88667,0.42016,0.52261
0.17512,0.84172,0.51072,0.49066
0,0,1,1.2292
0.2773,0.84955,0.44874,0.33356
-0.26007,-0.846,-0.46546,-0.29132
0.17304,0.79468,0.58185,0.44508
-0.18185,-0.80113,-0.57019,-0.40649
-0.20084,-0.81565,-0.54256,-0.38794
-0.81923,-0.57346,0,0.81923
0,0,1,1.2292
0.25021,0.84147,0.47888,0.30793
0.15279,0.78005,0.60678,0.47968
-0.18078,-0.80375,-0.56683,-0.41902
-0.11712,-0.74714,-0.65426,-0.55363
-0.81923,-0.57346,0,0.81923
0,0,1,1.2292
0.16628,0.79171,0.58782,0.45074
0,0,-1,1.0622
-0.81923,-0.57346,0,0.81923
0.23418,0.91742,0.32173,0.5263
0.21102,0.92016,0.32982,0.56449
-0.13498,-0.7335,0.66616,-0.91118
-0.14498,-0.92487,-0.35157,-0.66411
0,0,1,-0.36407
0,0,-1,1.0622
0.32201,0.90163,0.28874,0.47536
0.4164,0.87444,0.24892,0.4825
-0.37877,-0.88663,-0.26537,-0.45202
-0.33029,-0.905,-0.26811,-0.47882
-0.33233,-0.8992,-0.28461,-0.46342
0,0,1,-0.36407
0,0,-1,1.0622
0.26535,0.91281,0.31044,0.49907
0.36602,0.89034,0.27076,0.4553
-0.33793,-0.89782,-0.28235,-0.42653
-0.27842,-0.92886,-0.24433,-0.52726
-0.28275,-0.90976,-0.30395,-0.47402
0,0,-1,1.0622
0.22751,0.91826,0.32409,0.53688
0.32693,0.90049,0.28678,0.43621
-0.24437,-0.95119,-0.18847,-0.60711
-0.25003,-0.9152,-0.31605,-0.50097
0.21403,0.8505,0.48046,0.43062
0.23511,0.93425,0.26815,0.56754
0.355,0.87103,0.33952,0.3584
-0.32075,-0.87531,-0.36188,-0.31602
-0.2187,-0.89812,-0.38152,-0.50275
-0.2306,-0.87949,-0.41631,-0.44725
0.18623,0.83257,0.52168,0.44688
-0.81923,-0.57346,0,0.81923
0.21423,0.95772,0.19202,0.66263
0.29216,0.87772,0.37981,0.35859
-0.19503,-0.90446,-0.37936,-0.55007
-0.2057,-0.87895,-0.43028,-0.48201
0.40672,0.85411,0.32417,0.44177
0.4164,0.87444,0.24892,0.4825
0.81923,0.57346,0,0.81923
-0.48639,-0.84265,-0.231,-0.48234
0.50941,0.83584,0.20463,0.49924
0,0,-1,0.36407
0.30835,0.86338,0.39937,0.41045
0.81923,0.57346,0,0.81923
0.40672,0.85411,0.32417,0.44177
-0.36718,-0.8595,-0.35558,-0.40239
0.30318,0.8489,0.43295,0.399
-0.31081,-0.85162,-0.42207,-0.38876
0.33693,0.85604,0.39201,0.39538
0.35295,0.89676,0.26692,0.46651
0.81923,0.57346,0,0.81923
-0.41939,-0.86156,-0.28606,-0.40764
0.4393,0.85964,0.26082,0.41597
0,0,-1,0.36407
0.25189,0.86648,0.431,0.42412
0.81923,0.57346,0,0.81923
0,0,1,1.2292
0.35283,0.85825,0.37271,0.39821
-0.32317,-0.85861,-0.39794,-0.36134
0.24154,0.8309,0.50126,0.39671
-0.2505,-0.83572,-0.48869,-0.3765
0.2517,0.86076,0.44242,0.41496
0.26789,0.91614,0.29819,0.50453
-0.42002,-0.85847,-0.29431,-0.3064
-0.25218,-0.89414,-0.37002,-0.47098
0.28403,0.8476,0.44822,0.37025
0.3066,0.91496,0.26238,0.4803
0.23375,0.89609,0.37734,0.48757
0.81923,0.57346,0,0.81923
-0.36707,-0.86765,-0.33533,-0.34485
0.38447,0.86888,0.31181,0.34342
0.24359,0.8346,0.49406,0.36097
0.2279,0.8965,0.37994,0.48635
-0.32531,-0.86631,-0.37906,-0.29103
0.34062,0.86959,0.35748,0.27846
-0.1386,-0.76784,-0.62547,0.40497
0,0,-1,1.0622
-0.17554,-0.79565,-0.57977,0.35351
0.16603,0.78976,0.59052,-0.34877
0.81923,0.57346,0,0.81923
0.14177,0.77067,0.62127,-0.39386
0.14555,0.774,0.61622,-0.38778
-0.12296,-0.75452,-0.64466,0.43701
0,0,-1,1.0622
-0.16208,-0.78679,-0.59556,0.35636
0.81923,0.57346,0,0.81923
0.13255,0.76354,0.63201,-0.41212
-0.16007,-0.78434,-0.59932,0.37537
0,-1.7719e-13,-1,1.0622
-0.19173,-0.80528,-0.56104,0.3503
0.17983,0.79859,0.57438,-0.34848
0.81923,0.57346,0,0.81923
0.16246,0.7863,0.59611,-0.36916
-0.19173,-0.80528,-0.56104,0.3503
0,0,-1,1.0622
0.81923,0.57346,0,0.81923
1.1206e-13,4.1742e-13,1,0.5311
0.20666,0.81438,0.54229,-0.33908
0.21352,0.8183,0.53367,-0.3355
-0.21963,-0.82161,-0.52605,0.33249
-0.17071,-0.79221,-0.58588,0.3594
0,-7.0943e-14,-1,1.0622
0.81923,0.57346,0,0.81923
0.19467,0.80874,0.55501,-0.32976
-0.20021,-0.81221,-0.54794,0.32356
0,0,1,1.2292
0,0,-1,-0.5311
-0.261,-0.91351,-0.31205,0.5096
0.28999,0.9084,0.3012,-0.47466
-0.2982,-0.90677,-0.29805,0.46683
0.28084,0.91011,0.30467,-0.48399
0,0,1,1.2292
0,0,-1,-0.5311
0.81923,0.57346,0,0.81923
-0.23285,-0.91759,-0.3222,0.53545
0.2643,0.91298,0.31083,-0.47577
-0.27161,-0.91175,-0.30812,0.46336
0,0,1,1.2292
0,0,-1,-0.5311
-0.261,-0.91351,-0.31205,0.5096
0.24486,0.91596,0.31792,-0.51329
0.81923,0.57346,0,0.81923
-0.21888,-0.91929,-0.3271,0.56633
0.22196,0.91893,0.32603,-0.55539
0,0,-1,0.36407
0.20763,0.85958,0.46691,0.46056
0.27567,0.86353,0.42227,0.40172
-0.25709,-0.86302,-0.43486,-0.38645
0,0,1,-0.11353
-0.21403,-0.8505,-0.48046,-0.43062
-0.21653,-0.87395,-0.43512,-0.46485
0.20932,0.86237,0.46098,0.46141
-0.31123,-0.85396,-0.41699,-0.28992
0.2004,0.82561,0.52746,0.43196
-0.19907,-0.84514,-0.49609,-0.45601
0.267,0.86528,0.42427,0.41114
0.81923,0.57346,0,0.81923
0,0,1,1.2292
0.25851,0.83776,0.48096,0.3901
-0.28403,-0.8476,-0.44822,-0.37025
-0.31068,-0.85572,-0.41379,-0.36309
0.32317,0.85861,0.39794,0.36134
0.23586,0.86895,0.43509,0.42769
0.18597,0.84311,0.50455,0.47449
0,0,1,1.2292
0.22369,0.82413,0.52037,0.3934
-0.24359,-0.8346,-0.49406,-0.36097
-0.2773,-0.84955,-0.44874,-0.33356
0.28834,0.85346,0.43413,0.32499
-0.20114,-0.81185,-0.54813,-0.41548
0,0,-1,0.11353
0.2002,0.82884,0.52244,0.43589
0,0,1,1.2292
0.2687,0.84171,0.46832,0.38513
-0.24929,-0.83682,-0.48744,-0.36725
0.19509,0.80765,0.55645,0.43717
-0.81923,-0.57346,0,0.81923
0.18084,0.85651,0.48341,0.50105
0.24974,0.86269,0.43976,0.39639
-0.18623,-0.83257,-0.52168,-0.44688
-0.19307,-0.88667,-0.42016,-0.52261
-0.81923,-0.57346,0,0.81923
0.18608,0.86967,0.45721,0.51039
0.26934,0.84937,0.4539,0.3462
0.17397,0.81309,0.55553,0.46265
-0.17512,-0.84172,-0.51072,-0.49066
-0.81923,-0.57346,0,0.81923
0,0,1,1.2292
0.1963,0.80999,0.55261,0.40572
-0.25021,-0.84147,-0.47888,-0.30793
0.26007,0.846,0.46546,0.29132
-0.17304,-0.79468,-0.58185,-0.44508
-0.81923,-0.57346,0,0.81923
0.17457,0.8268,0.53472,0.47594
0,0,1,1.2292
0.24117,0.8331,0.49778,0.37449
-0.22624,-0.82802,-0.51302,-0.35323
0.16675,0.78976,0.59031,0.47548
-0.15279,-0.78005,-0.60678,-0.47968
-0.81923,-0.57346,0,0.81923
0,0,1,1.2292
0.21893,0.82399,0.52259,0.36553
0.14638,0.77469,0.61516,0.51844
-0.16628,-0.79171,-0.58782,-0.45074
0,0,1,-0.36407
0,0,-1,1.0622
0.22196,0.91893,0.32603,0.55539
0.28999,0.9084,0.3012,0.47466
-0.27161,-0.91175,-0.30812,-0.46336
-0.23511,-0.93425,-0.26815,-0.56754
-0.22751,-0.91826,-0.32409,-0.53688
-0.23418,-0.91742,-0.32173,-0.5263
0,0,-1,1.0622
-0.81923,-0.57346,0,0.81923
0.2643,0.91298,0.31083,0.47577
-0.21423,-0.95772,-0.19202,-0.66263
-0.21102,-0.92016,-0.32982,-0.56449
0,0,1,-0.36407
0,0,-1,1.0622
0.32201,0.90163,0.28874,0.47536
-0.35295,-0.89676,-0.26692,-0.46651
-0.36602,-0.89034,-0.27076,-0.4553
0.37877,0.88663,0.26537,0.45202
0,0,1,-0.36407
0,0,-1,1.0622
0.261,0.91351,0.31205,0.5096
0.32201,0.90163,0.28874,0.47536
-0.2982,-0.90677,-0.29805,-0.46683
-0.26789,-0.91614,-0.29819,-0.50453
-0.26535,-0.91281,-0.31044,-0.49907
0,0,-1,1.0622
0.28084,0.91011,0.30467,0.48399
-0.3066,-0.91496,-0.26238,-0.4803
-0.32693,-0.90049,-0.28678,-0.43621
0.33793,0.89782,0.28235,0.42653
0.26973,0.86254,0.42811,0.40468
0.28489,0.91102,0.29815,0.4835
-0.23375,-0.89609,-0.37734,-0.48757
-0.355,-0.87103,-0.33952,-0.3584
0.42002,0.85847,0.29431,0.3064
0.23854,0.85802,0.45486,0.40581
-0.81923,-0.57346,0,0.81923
0.25624,0.92168,0.2913,0.50775
-0.2279,-0.8965,-0.37994,-0.48635
-0.29216,-0.87772,-0.37981,-0.35859
0.32075,0.87531,0.36188,0.31602
0,0,-1,0.36407
0.30835,0.86338,0.39937,0.41045
0.81923,0.57346,0,0.81923
0.30318,0.8489,0.43295,0.399
-0.33693,-0.85604,-0.39201,-0.39538
-0.35283,-0.85825,-0.37271,-0.39821
0.36718,0.8595,0.35558,0.40239
0,0,-1,0.36407
0.24644,0.86253,0.44194,0.42752
0.30835,0.86338,0.39937,0.41045
-0.28401,-0.86363,-0.41652,-0.39632
0,0,1,-0.11353
-0.2517,-0.86076,-0.44242,-0.41496
-0.25189,-0.86648,-0.431,-0.42412
-0.24154,-0.8309,-0.50126,-0.39671
0,0,-1,0.11353
0.23912,0.83691,0.49235,0.40761
0.81923,0.57346,0,0.81923
0,0,1,1.2292
0.30318,0.8489,0.43295,0.399
-0.27786,-0.8449,-0.4571,-0.3821
0.23661,0.82814,0.50814,0.40883
-0.13683,-0.76624,-0.62781,0.41157
0,0,-1,1.0622
-0.16007,-0.78434,-0.59932,0.37537
0.15139,0.77826,0.60942,-0.37897
0.81923,0.57346,0,0.81923
0.1386,0.76784,0.62547,-0.40497
-0.16007,-0.78434,-0.59932,0.37537
-7.3191e-14,-4.5663e-13,-1,1.0622
0.81923,0.57346,0,0.81923
0.17071,0.79221,0.58588,-0.3594
0.17554,0.79565,0.57977,-0.35351
-0.17983,-0.79859,-0.57438,0.34848
-0.14471,-0.77286,-0.61785,0.39259
0,0,-1,1.0622
0.81923,0.57346,0,0.81923
0.16208,0.78679,0.59556,-0.35636
-0.16603,-0.78976,-0.59052,0.34877
-0.12055,-0.7522,-0.64781,0.44853
0,0,-1,1.0622
-0.14826,-0.77576,-0.61336,0.38525
0.81923,0.57346,0,0.81923
0.12296,0.75452,0.64466,-0.43701
0,0,1,1.2292
0,0,-1,-0.5311
0.81923,0.57346,0,0.81923
-0.24486,-0.91596,-0.31792,0.51329
0.23285,0.91759,0.3222,-0.53545
-0.81923,-0.57346,0,0.81923
0,0,-1,0.36407
0.20459,0.85928,0.46882,0.46999
0.24644,0.86253,0.44194,0.42752
-0.2303,-0.86152,-0.45248,-0.42692
0,0,1,-0.11353
-0.20932,-0.86237,-0.46098,-0.46141
-0.20763,-0.85958,-0.46691,-0.46056
0,-1.1258e-13,-1,0.36407
0.24644,0.86253,0.44194,0.42752
5.0359e-14,1.5593e-13,1,-0.11353
-0.26973,-0.86254,-0.42811,-0.40468
-0.267,-0.86528,-0.42427,-0.41114
-0.27567,-0.86353,-0.42227,-0.40172
0.28401,0.86363,0.41652,0.39632
-0.81923,-0.57346,0,0.81923
0,0,-1,0.36407
0.21838,0.86058,0.46012,0.44468
-0.23854,-0.85802,-0.45486,-0.40581
-0.23586,-0.86895,-0.43509,-0.42769
-0.24974,-0.86269,-0.43976,-0.39639
0.25709,0.86302,0.43486,0.38645
-0.81923,-0.57346,0,0.81923
0.22114,0.86195,0.45623,0.44204
0.21288,0.82976,0.51592,0.41683
-0.18597,-0.84311,-0.50455,-0.47449
-0.26934,-0.84937,-0.4539,-0.3462
0.31123,0.85396,0.41699,0.28992
-0.2004,-0.82561,-0.52746,-0.43196
-0.81923,-0.57346,0,0.81923
0,0,-1,0.11353
0.19658,0.82566,0.52882,0.44271
0.23912,0.83691,0.49235,0.40761
-0.22264,-0.83285,-0.50675,-0.40484
0,0,1,0.26229
-0.2002,-0.82884,-0.52244,-0.43589
-0.25851,-0.83776,-0.48096,-0.3901
0,7.7688e-14,-1,0.11353
0.23912,0.83691,0.49235,0.40761
0,-8.0602e-14,1,1.2292
0.23661,0.82814,0.50814,0.40883
-0.2687,-0.84171,-0.46832,-0.38513
0.27786,0.8449,0.4571,0.3821
-0.22369,-0.82413,-0.52037,-0.3934
0.21083,0.83081,0.51507,0.42125
0,0,1,1.2292
0.20666,0.81438,0.54229,0.42273
-0.24117,-0.8331,-0.49778,-0.37449
0.24929,0.83682,0.48744,0.36725
-0.19509,-0.80765,-0.55645,-0.43717
0,0,-1,-0.26229
0.19295,0.81039,0.55321,0.44348
0,0,1,1.2292
0.23661,0.82814,0.50814,0.40883
-0.21963,-0.82161,-0.52605,-0.40623
0.19173,0.80528,0.56104,0.45004
-0.81923,-0.57346,0,0.81923
0.22468,0.8611,0.4561,0.43506
-0.18608,-0.86967,-0.45721,-0.51039
-0.18084,-0.85651,-0.48341,-0.50105
-0.17397,-0.81309,-0.55553,-0.46265
-0.81923,-0.57346,0,0.81923
0.16879,0.81696,0.55144,0.48388
0.21692,0.83135,0.51166,0.41193
0,0,1,0.26229
-0.17457,-0.8268,-0.53472,-0.47594
-0.1963,-0.80999,-0.55261,-0.40572
-0.81923,-0.57346,0,0.81923
0,0,1,1.2292
0.18263,0.80071,0.57054,0.44372
-0.21893,-0.82399,-0.52259,-0.36553
0.22624,0.82802,0.51302,0.35323
-0.16675,-0.78976,-0.59031,-0.47548
-0.81923,-0.57346,0,0.81923
0,0,-1,-0.26229
0.16501,0.79864,0.57875,0.48344
0,0,1,1.2292
0.21352,0.8183,0.53367,0.41334
-0.20021,-0.81221,-0.54794,-0.40784
0.16246,0.7863,0.59611,0.49769
-0.14638,-0.77469,-0.61516,-0.51844
-0.81923,-0.57346,0,0.81923
0,0,1,1.2292
0.19467,0.80874,0.55501,0.41817
0.14177,0.77067,0.62127,0.54897
0,0,1,-0.36407
0,0,-1,1.0622
-0.81923,-0.57346,0,0.81923
0.21888,0.91929,0.3271,0.56633
0.261,0.91351,0.31205,0.5096
-0.24486,-0.91596,-0.31792,-0.51329
-0.22196,-0.91893,-0.32603,-0.55539
0,0,1,-0.36407
0,0,-1,1.0622
0.261,0.91351,0.31205,0.5096
-0.28489,-0.91102,-0.29815,-0.4835
-0.28084,-0.91011,-0.30467,-0.48399
-0.28999,-0.9084,-0.3012,-0.47466
0.2982,0.90677,0.29805,0.46683
0,0,1,-0.36407
0,0,-1,1.0622
-0.81923,-0.57346,0,0.81923
0.23285,0.91759,0.3222,0.53545
-0.25624,-0.92168,-0.2913,-0.50775
-0.2643,-0.91298,-0.31083,-0.47577
0.27161,0.91175,0.30812,0.46336
-0.13683,-0.76624,-0.62781,0.41157
0,-1.0092e-13,-1,1.0622
0.81923,0.57346,0,0.81923
0.14471,0.77286,0.61785,-0.39259
0.14826,0.77576,0.61336,-0.38525
-0.15139,-0.77826,-0.60942,0.37897
0,-6.3616e-14,-1,1.0622
-0.13683,-0.76624,-0.62781,0.41157
0.81923,0.57346,0,0.81923
0.12055,0.7522,0.64781,-0.44853
-0.81923,-0.57346,0,0.81923
0,8.5265e-14,-1,0.36407
0,1.8164e-13,1,-0.11353
-0.22114,-0.86195,-0.45623,-0.44204
-0.21838,-0.86058,-0.46012,-0.44468
-0.22468,-0.8611,-0.4561,-0.43506
0.2303,0.86152,0.45248,0.42692
-0.21288,-0.82976,-0.51592,-0.41683
-0.81923,-0.57346,0,0.81923
0,0,-1,0.11353
0.19658,0.82566,0.52882,0.44271
-4.8538e-14,-1.3952e-13,1,0.26229
-0.21083,-0.83081,-0.51507,-0.42125
-0.21692,-0.83135,-0.51166,-0.41193
