x,y,z,yaw,velocity,change_flag
-12.494588907843905,-23.032778414232286,1.2468922869206074,-0.27356089249983456,0,0
-12.494620002908498,-23.032769733010962,1.2468919026163157,-0.2735608609306507,0,0
-12.494651127832048,-23.032761091332784,1.2468914961427868,-0.2735607725918045,0,0
-12.494682088194956,-23.032752493615174,1.2468910862049023,-0.27356062955619187,0,0
-12.494712583455948,-23.03274401815821,1.246890700885124,-0.27356056586651084,0,0
-12.494743586339737,-23.032735364633208,1.2468903297910467,-0.2735605844936459,0,0
-12.49477437068187,-23.032726848912763,1.2468899147829864,-0.27356040107453555,0,0
-12.494805586144514,-23.032718144991012,1.2468895226744314,-0.27356035696208253,0,0
-12.494836350257275,-23.03270960679136,1.2468891258712487,-0.27356027912274955,0,0
-12.494866809042767,-23.03270112633948,1.2468887456656785,-0.2735602158426727,0,0
-12.494898088681875,-23.032692422260286,1.2468883425010386,-0.2735601354488301,0,0
-12.494928822147013,-23.032683891290212,1.2468879491525577,-0.2735600345508923,0,0
-12.494959410256207,-23.032675358518674,1.2468875709137466,-0.27355998503966966,0,0
-12.494990648747732,-23.03266669490373,1.2468871687340044,-0.27355989120225654,0,0
-12.495021905804375,-23.032657997145265,1.246886764509367,-0.273559807002665,0,0
-12.495052713510802,-23.032649421633895,1.2468863583478924,-0.2735596862847981,0,0
-12.495083136218746,-23.03264098121372,1.24688598163431,-0.2735596513109364,0,0
-12.495114481046693,-23.03263221760371,1.2468856131968746,-0.27355968914169754,0,0
-12.495145521762998,-23.03262361400726,1.2468851938178387,-0.27355954944178495,0,0
-12.495176500446965,-23.032615024587358,1.2468847916827834,-0.27355942293499114,0,0
-12.495207032912049,-23.03260652201967,1.2468844125572025,-0.27355940503014464,0,0
-12.495238231295922,-23.032597861816228,1.246884004768906,-0.27355926971286254,0,0
-12.495269103596147,-23.03258926202386,1.2468836248738475,-0.2735592245893759,0,0
-12.495300091858887,-23.032580628154665,1.2468832263277587,-0.2735591587376854,0,0
-12.49533108199357,-23.032572039278453,1.2468828221583095,-0.2735590309688447,0,0
-12.495362186315964,-23.032563347901082,1.2468824487666008,-0.2735590622031725,0,0
-12.495392934938286,-23.03255480206297,1.2468820565002037,-0.2735589808330228,0,0
-12.495423982866214,-23.032546170660176,1.2468816603694028,-0.2735589407906232,0,0
-12.495455055831693,-23.032537559618543,1.2468812474158855,-0.2735588176628756,0,0
-12.495486369127,-23.032528821869807,1.2468808724889027,-0.27355878872324735,0,0
-12.495517295894812,-23.03252024615461,1.2468804539560727,-0.2735586449587238,0,0
-12.495548038237494,-23.032511688957626,1.2468800722664393,-0.273558596563666,0,0
-12.495579197483886,-23.03250304378649,1.246879661606481,-0.273558521192438,0,0
-12.495610025377092,-23.03249443327071,1.2468792898936158,-0.2735585218025593,0,0
-12.495641440541933,-23.032485728374166,1.2468788685020982,-0.27355839310909225,0,0
-12.495672457213685,-23.032477116354713,1.2468784697687696,-0.2735582697402344,0,0
-12.495703097387201,-23.03246859352475,1.24687807171539,-0.27355817319443165,0,0
-12.49573403898545,-23.032459953329703,1.2468777189290576,-0.27355822600309615,0,0
-12.495765322444932,-23.03245128102655,1.2468772965449566,-0.27355809111222046,0,0
-12.495796171477652,-23.032442711754406,1.2468768994133888,-0.27355799948477366,0,0
-12.49582729393675,-23.03243404157158,1.2468765154213861,-0.27355797332370735,0,0
-12.49585805727614,-23.032425479575615,1.2468761272996594,-0.2735579208748433,0,0
-12.495889538873278,-23.032416725601983,1.246875722984654,-0.27355783018056634,0,0
-12.495920411863576,-23.032408157668645,1.2468753201717155,-0.27355774403095934,0,0
-12.495951559165352,-23.032399468453924,1.2468749257762493,-0.2735577098121637,0,0
-12.49598265570462,-23.032390832504632,1.2468745435881066,-0.27355768244042844,0,0
-12.496013626745059,-23.032382237457988,1.2468741279524096,-0.2735575507999319,0,0
-12.496044583723014,-23.032373626570248,1.2468737335248232,-0.2735574878222078,0,0
-12.496075679720287,-23.03236494849254,1.2468733521077318,-0.27355747322727936,0,0
-12.49610679911736,-23.03235632878063,1.2468729390231232,-0.2735573393593935,0,0
-12.496137492686623,-23.032347794642465,1.246872551607541,-0.2735572789571348,0,0
-12.49616889187466,-23.032339056374077,1.246872151636448,-0.2735572199733674,0,0
-12.496199943310259,-23.032330437371517,1.246871748978792,-0.2735571290586263,0,0
-12.49623097192938,-23.03232179504935,1.2468713617824971,-0.2735570999837508,0,0
-12.49626207702272,-23.032313145949058,1.246870962872926,-0.27355704602112807,0,0
-12.496293164323165,-23.032304501322102,1.246870576597575,-0.2735569837072069,0,0
-12.49632420840408,-23.032295877587963,1.246870171575747,-0.2735568894434434,0,0
-12.496355307224862,-23.03228723488378,1.246869774855401,-0.2735568130219098,0,0
-12.496386249837604,-23.032278610128806,1.2468693893253433,-0.27355679241715813,0,0
-12.496417583955955,-23.032269915524743,1.2468689775762622,-0.2735567087467595,0,0
-12.496448698653788,-23.032261250364485,1.2468685969413995,-0.27355666291309766,0,0
-12.496479803684554,-23.032252598322835,1.2468681968981334,-0.27355659764419676,0,0
-12.495036832340046,-23.0326543752159,1.246882774911516,-0.2735533795665426,0,0
-12.486271831360224,-23.035102154455938,1.2469711198393136,-0.2735494787524438,0,0
-12.469577461347923,-23.03975706868498,1.2471246346053222,-0.27355879985037984,0,0
-12.44495410976803,-23.046631094572422,1.2473438193274187,-0.2735547992671594,0,0
-12.412411548292118,-23.055717377520235,1.2476324472587366,-0.27355226536633803,0,0
-12.372435116568804,-23.066876892111186,1.247989064244425,-0.2735526672845343,0,0
-12.324036830178237,-23.080386251558576,1.2484237777249676,-0.2735537261487416,0,0
-12.269672577053353,-23.09556641827878,1.2489130945570028,-0.2735494983305994,0,0
-12.207670479059727,-23.112885819041978,1.2494712062424933,-0.2735406678492788,0,0
-12.14004813953229,-23.131788250379916,1.2500744121601972,-0.273945893664968,0,0
-12.065275213366556,-23.152822122258957,1.250712000196125,-0.2763724500931691,0,0
-11.983088285861383,-23.176046835670874,1.251421771256145,-0.2763429510631106,0,0
-11.894567245347039,-23.20105794773507,1.252190548515352,-0.2767768574508849,0,0
-11.800397225033056,-23.227709947479063,1.252985276271384,-0.276824973287487,0,0
-11.697115212280428,-23.25683900796001,1.2538325142986493,-0.27410256105482933,0,0
-11.588797274992029,-23.28723105457076,1.2547325152055515,-0.27486843291144364,0,0
-11.473408750709932,-23.31968827417122,1.2556422791785016,-0.2737882464007213,0,0
-11.351058140691755,-23.35395018459115,1.2566271877715258,-0.2733773022560985,0,0
-11.223111997551754,-23.38978163547705,1.2579986767810702,-0.2736457481547544,0,0
-11.091393073332942,-23.427963083860845,1.26044957251262,-0.2736899653025429,0,0
-10.948897945717409,-23.467564363031386,1.2616063210717843,-0.27486197708646,0,0
-10.79214687911594,-23.51286883303089,1.2664684145948752,-0.27296455933087266,0,0
-10.624299767243624,-23.561854455967648,1.273652343709942,-0.26875101351705727,0,0
-10.456665313451582,-23.609006425035822,1.27767331758876,-0.26797051033990404,0,0
-10.288062135400724,-23.65587955363493,1.2809628096673673,-0.26804818432484095,0,0
-10.122035527330398,-23.701999285004764,1.2850815986952306,-0.26788088991193587,0,0
-9.958494042748699,-23.747415159325772,1.2895343422444057,-0.26427029437959904,0,0
