x,y,z,yaw,velocity,change_flag
-0.027852742571271683,-1.982920063024231e-06,0.2759944706617745,0.002810895182916699,0,0
-0.027873890899836495,-1.9737046791715174e-06,0.27599447006889444,0.002810975054970554,0,0
-0.027894580473113773,-2.1372194101056813e-06,0.27599447051174675,0.00281112950946751,0,0
-0.02791497430866774,-2.1694086759656804e-06,0.275994471613713,0.0028112517562979326,0,0
-0.027935247644442773,-2.1440222042483532e-06,0.27599446988636717,0.0028116018691509096,0,0
-0.02795723024975172,-2.2141245846121066e-06,0.27599446912864156,0.0028117426931743663,0,0
-0.02797923056792795,-2.3968562314988923e-06,0.27599446994401894,0.002811872438891247,0,0
-0.027999473711680434,-2.4518963758677313e-06,0.2759944700940721,0.0028120914069960944,0,0
-0.028019261399879314,-2.4247601261954965e-06,0.27599446958293133,0.0028121136175508193,0,0
-0.02803938675518003,-2.5004999306128643e-06,0.2759944716188974,0.0028122286544478097,0,0
-0.02806016628747554,-2.6397415033895325e-06,0.2759944704332782,0.00281233294318904,0,0
-0.028080287432143303,-2.604552767266656e-06,0.2759944750115694,0.0028124439645514127,0,0
-0.02812158689358968,-1.9585700785644707e-06,0.2759944700103506,0.0028138795518390584,0,0
-0.028153058688556887,-2.086253861496596e-06,0.27599447044105596,0.0028145426686499906,0,0
-0.028179395815022046,-2.109868180243113e-06,0.27599447055517246,0.0028149525017824237,0,0
-0.028212946831903563,-1.1054805571079386e-06,0.275994470529318,0.0028143796540334378,0,0
-0.02825614353580541,-8.515557832840422e-07,0.27599447025492907,0.002815045023755563,0,0
-0.02828939170147815,-1.2626462616537049e-06,0.275994470672803,0.002817347612319151,0,0
-0.028320181486947593,-1.3215604487645284e-06,0.2759944705887657,0.002817627683961127,0,0
-0.028342256555014878,-1.2229627044751078e-06,0.27599447115766024,0.002817664019950892,0,0
-0.028362565400388506,-1.6025294286344666e-06,0.27599447139973027,0.0028179563043370876,0,0
-0.028382266490841412,-1.5497672681274999e-06,0.27599447153147777,0.0028179798485835094,0,0
